frame_number,timestamp_sec,object_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,0.04,1,player,0.7722,416.61,375.32,447.06,398.44
1,0.04,2,player,0.6531,391.81,435.72,444.02,470.3
1,0.04,3,player,0.5907,569.98,0.3,590.76,25.44
1,0.04,4,player,0.577,450.8,315.82,494.85,342.33
1,0.04,5,player,0.5606,1194.57,142.52,1257.78,163.97
1,0.04,6,player,0.5594,550.75,221.22,571.7,246.94
1,0.04,7,player,0.505,556.59,363.26,584.18,384.07
1,0.04,8,player,0.4213,44.89,137.02,84.93,159.19
1,0.04,9,player,0.384,572.59,316.72,600.26,334.24
1,0.04,10,player,0.2915,36.39,91.91,78.07,116.84
1,0.04,11,player,0.2668,653.13,339.35,672.26,370.27
2,0.09,1,player,0.6533,408.49,375.47,443.41,402.12
2,0.09,2,player,0.7737,390.16,430.15,449.09,469.23
2,0.09,3,player,0.6936,570.15,0.35,590.52,25.0
2,0.09,4,player,0.2831,446.92,316.34,488.82,341.52
2,0.09,5,player,0.3153,1194.72,141.88,1257.77,163.29
2,0.09,6,player,0.399,546.28,220.91,567.71,246.95
2,0.09,8,player,0.2365,44.65,136.28,85.37,158.83
2,0.09,10,player,0.2392,36.38,91.56,78.09,116.5
2,0.09,11,player,0.4898,650.34,339.67,669.7,370.99
3,0.13,1,player,0.6149,402.06,375.41,439.02,403.9
3,0.13,2,player,0.7514,391.08,429.78,448.66,468.03
3,0.13,3,player,0.7103,570.46,0.33,590.52,24.62
3,0.13,4,player,0.4685,441.98,318.04,481.11,341.5
3,0.13,5,player,0.2752,1194.05,141.5,1258.27,163.32
3,0.13,6,player,0.6873,544.48,221.12,566.11,246.88
4,0.17,2,player,0.7804,390.44,427.03,448.38,465.69
4,0.17,3,player,0.4827,570.66,0.28,590.48,24.26
4,0.17,4,player,0.7282,435.52,319.39,471.66,341.03
4,0.17,5,player,0.3682,1194.83,140.97,1257.59,162.28
4,0.17,6,player,0.4656,543.89,221.67,565.25,246.44
5,0.22,2,player,0.8148,390.02,424.39,446.51,462.34
5,0.22,3,player,0.5602,570.74,0.26,590.36,23.98
5,0.22,5,player,0.506,1194.44,140.83,1258.04,162.44
5,0.22,1,player,0.426,392.69,374.53,428.27,402.4
6,0.26,2,player,0.8427,390.08,422.9,445.73,460.61
6,0.26,3,player,0.4474,570.92,0.27,590.46,23.85
6,0.26,5,player,0.2497,1193.21,140.46,1259.26,162.99
6,0.26,6,player,0.4478,542.5,221.57,564.17,246.0
7,0.3,2,player,0.8461,390.99,423.45,445.61,460.91
7,0.3,3,player,0.3207,570.99,0.26,590.6,23.89
7,0.3,6,player,0.3321,541.26,221.36,563.53,245.81
7,0.3,1,player,0.5416,383.93,372.5,418.04,399.74
8,0.35,2,player,0.8371,391.88,423.82,445.42,461.04
8,0.35,3,player,0.217,571.07,0.22,590.56,23.65
8,0.35,6,player,0.4312,538.92,220.92,561.79,245.56
8,0.35,1,player,0.4418,380.07,372.73,410.29,397.35
8,0.35,4,player,0.7457,406.69,321.22,448.04,346.26
9,0.39,2,player,0.8545,392.82,425.07,443.05,460.33
9,0.39,3,player,0.4159,571.03,0.19,590.38,23.36
9,0.39,1,player,0.7032,376.06,372.68,403.89,395.83
9,0.39,4,player,0.7692,398.98,320.88,440.82,346.68
10,0.43,2,player,0.79,394.17,426.89,440.39,459.47
10,0.43,3,player,0.4011,570.89,0.19,590.17,23.2
11,0.48,2,player,0.8344,393.47,427.34,437.92,458.87
11,0.48,3,player,0.4324,570.86,0.2,590.01,22.94
11,0.48,1,player,0.6234,370.62,372.56,397.1,394.7
11,0.48,4,player,0.544,387.58,323.05,426.7,347.66
12,0.52,2,player,0.7735,392.56,427.66,435.44,458.11
12,0.52,3,player,0.2215,570.65,0.17,589.99,23.04
12,0.52,1,player,0.7334,368.27,373.27,393.24,394.11
13,0.57,2,player,0.8075,391.72,427.38,433.53,457.13
13,0.57,3,player,0.3444,570.48,0.16,589.78,22.83
13,0.57,1,player,0.7571,365.73,373.63,389.48,393.29
13,0.57,4,player,0.615,381.26,322.1,412.77,342.1
14,0.61,2,player,0.7828,391.52,428.11,431.7,456.47
14,0.61,3,player,0.2962,570.31,0.16,589.52,22.57
14,0.61,1,player,0.7957,362.45,373.57,386.57,393.48
14,0.61,26,player,0.6866,490.83,356.32,516.64,387.12
14,0.61,28,player,0.4028,1221.46,608.83,1274.64,633.42
15,0.65,2,player,0.7691,391.97,429.08,429.4,455.02
15,0.65,3,player,0.2663,570.27,0.16,589.5,22.45
15,0.65,1,player,0.7366,359.58,373.09,384.03,393.34
15,0.65,26,player,0.6742,487.84,355.7,514.15,387.04
15,0.65,28,player,0.4021,1221.72,608.85,1274.53,633.25
15,0.65,29,player,0.341,1215.83,626.42,1272.78,654.6
16,0.7,2,player,0.7863,392.31,429.86,428.22,454.09
16,0.7,1,player,0.7642,357.09,372.61,382.85,393.92
16,0.7,26,player,0.7138,482.61,355.4,510.53,388.55
16,0.7,28,player,0.4531,1221.03,608.62,1274.64,633.38
16,0.7,29,player,0.4906,1216.38,626.82,1272.18,654.42
17,0.74,2,player,0.7742,391.92,429.55,427.72,452.96
17,0.74,1,player,0.7555,355.27,372.33,381.83,394.06
17,0.74,26,player,0.6888,478.63,355.43,507.25,389.32
17,0.74,28,player,0.5232,1221.14,608.47,1274.6,633.13
17,0.74,29,player,0.6278,1216.5,626.74,1272.03,654.18
18,0.78,2,player,0.5951,391.09,428.97,428.5,452.76
18,0.78,1,player,0.793,353.55,371.72,380.88,393.75
18,0.78,26,player,0.5292,475.62,355.47,504.14,389.39
18,0.78,28,player,0.4392,1221.06,608.61,1274.78,633.39
18,0.78,29,player,0.5907,1216.83,626.85,1271.85,654.0
18,0.78,3,player,0.3167,570.22,0.11,589.77,22.61
19,0.83,2,player,0.4646,389.2,426.82,430.58,452.66
19,0.83,1,player,0.8604,352.54,371.08,380.78,393.54
19,0.83,26,player,0.6449,472.84,355.63,501.87,390.42
19,0.83,28,player,0.4276,1220.6,609.06,1273.58,633.37
19,0.83,29,player,0.5386,1216.65,626.6,1271.97,653.85
19,0.83,3,player,0.3219,570.17,0.1,589.87,22.64
20,0.87,2,player,0.6314,387.41,422.97,434.57,452.02
20,0.87,1,player,0.7507,351.41,370.38,381.6,393.89
20,0.87,26,player,0.3777,470.63,355.95,500.64,392.35
20,0.87,28,player,0.3178,1220.25,609.15,1273.27,633.37
20,0.87,29,player,0.4527,1216.45,626.35,1272.19,653.75
20,0.87,3,player,0.3051,570.12,0.1,589.95,22.66
21,0.91,2,player,0.7811,378.5,421.85,423.51,450.66
21,0.91,1,player,0.819,349.24,370.18,380.57,394.06
21,0.91,26,player,0.6839,469.17,358.14,498.44,394.08
21,0.91,28,player,0.2917,1219.83,609.04,1273.24,633.31
21,0.91,29,player,0.5075,1216.35,626.27,1272.26,653.7
21,0.91,3,player,0.3079,570.07,0.1,590.0,22.67
22,0.96,2,player,0.6071,375.45,421.6,417.76,449.51
22,0.96,1,player,0.2511,346.69,370.39,378.59,394.46
22,0.96,28,player,0.3851,1219.51,609.02,1273.25,633.31
22,0.96,29,player,0.5383,1216.45,626.29,1272.35,653.64
22,0.96,3,player,0.2905,570.0,0.1,590.05,22.69
22,0.96,32,player,0.6449,416.94,426.67,445.59,448.75
23,1.0,2,player,0.775,374.04,421.68,414.72,449.15
23,1.0,1,player,0.733,343.91,370.55,375.56,394.3
23,1.0,28,player,0.4127,1219.35,608.85,1273.5,633.21
23,1.0,29,player,0.5026,1216.41,626.29,1272.47,653.65
23,1.0,3,player,0.2823,569.95,0.1,590.08,22.7
23,1.0,32,player,0.7572,418.41,425.77,447.83,448.37
23,1.0,6,player,0.3784,526.13,216.52,545.53,236.15
23,1.0,26,player,0.8555,466.87,366.33,493.99,399.76
24,1.04,2,player,0.7572,373.24,424.06,412.72,451.18
24,1.04,1,player,0.4149,340.3,370.37,371.78,394.15
24,1.04,28,player,0.4657,1219.5,609.0,1273.63,633.25
24,1.04,29,player,0.5631,1216.23,626.14,1272.69,653.64
24,1.04,3,player,0.2859,569.91,0.1,590.12,22.71
24,1.04,32,player,0.7575,418.85,424.56,450.06,448.46
24,1.04,26,player,0.7896,466.37,371.7,491.84,403.06
25,1.09,2,player,0.8348,373.02,425.27,411.82,452.24
25,1.09,1,player,0.8296,336.44,369.55,367.19,393.13
25,1.09,28,player,0.4847,1219.37,609.02,1273.77,633.28
25,1.09,29,player,0.5452,1216.18,626.14,1272.77,653.63
25,1.09,3,player,0.2756,569.88,0.1,590.15,22.7
25,1.09,32,player,0.7829,421.16,424.25,452.63,448.32
25,1.09,26,player,0.8514,465.86,376.36,489.48,405.05
26,1.13,2,player,0.7562,373.22,426.24,411.58,453.16
26,1.13,1,player,0.8644,333.48,367.91,364.7,392.16
26,1.13,28,player,0.5777,1219.4,609.15,1273.65,633.24
26,1.13,29,player,0.6644,1216.02,626.12,1272.99,653.75
26,1.13,3,player,0.415,569.83,0.13,590.02,22.54
26,1.13,32,player,0.7878,421.76,423.52,454.34,448.62
26,1.13,26,player,0.7696,466.23,379.65,487.84,405.05
27,1.17,2,player,0.7863,373.59,427.05,411.75,454.04
27,1.17,1,player,0.7637,331.35,366.75,363.25,391.7
27,1.17,28,player,0.4743,1219.84,609.27,1273.69,633.09
27,1.17,29,player,0.6404,1215.8,626.08,1273.32,653.96
27,1.17,3,player,0.4044,569.79,0.11,590.14,22.64
27,1.17,32,player,0.802,421.97,422.82,456.94,450.1
27,1.17,26,player,0.4526,466.59,381.98,487.69,406.0
28,1.22,2,player,0.4948,374.35,428.09,411.3,454.42
28,1.22,28,player,0.3768,1220.38,609.33,1273.91,632.96
28,1.22,29,player,0.5378,1215.64,626.06,1273.6,654.16
28,1.22,3,player,0.3886,569.82,0.11,590.21,22.68
28,1.22,32,player,0.6949,421.52,422.55,458.0,451.63
29,1.26,2,player,0.7975,374.57,427.69,412.22,454.9
29,1.26,28,player,0.3252,1221.52,609.41,1274.46,632.8
29,1.26,29,player,0.5838,1215.46,626.04,1273.84,654.36
29,1.26,3,player,0.3541,569.87,0.1,590.31,22.71
29,1.26,32,player,0.8004,421.71,422.37,458.22,452.34
29,1.26,1,player,0.5999,328.03,363.76,361.67,390.04
29,1.26,26,player,0.4116,466.77,385.35,489.45,410.34
30,1.3,2,player,0.8287,374.33,426.07,413.8,455.36
30,1.3,28,player,0.2555,1222.58,609.5,1274.9,632.67
30,1.3,29,player,0.4944,1215.36,625.99,1274.0,654.47
30,1.3,3,player,0.2242,569.78,0.1,590.3,22.75
30,1.3,32,player,0.8531,423.86,422.65,459.88,452.81
30,1.3,1,player,0.5866,327.02,362.93,360.62,388.89
30,1.3,26,player,0.687,467.19,386.97,490.23,411.68
31,1.35,2,player,0.8342,374.9,425.49,414.75,455.99
31,1.35,28,player,0.2022,1221.92,608.77,1275.5,632.6
31,1.35,29,player,0.3761,1215.3,625.99,1274.07,654.56
31,1.35,3,player,0.2635,569.77,0.1,590.34,22.76
31,1.35,32,player,0.8704,425.37,422.83,461.71,453.77
31,1.35,1,player,0.7228,326.37,362.0,360.12,387.7
31,1.35,26,player,0.5128,467.99,388.26,490.75,412.03
32,1.39,2,player,0.852,376.02,425.72,415.17,456.62
32,1.39,29,player,0.2474,1215.31,626.07,1274.19,654.72
32,1.39,3,player,0.2214,569.76,0.1,590.46,22.82
32,1.39,32,player,0.8799,427.07,423.31,463.96,455.06
32,1.39,1,player,0.7371,326.26,362.22,359.2,386.71
32,1.39,26,player,0.4205,467.32,388.75,490.77,412.66
32,1.39,8,player,0.336,45.25,132.12,88.26,156.88
33,1.43,2,player,0.8398,377.26,426.56,415.24,457.26
33,1.43,29,player,0.2253,1215.24,626.07,1274.28,654.85
33,1.43,3,player,0.2275,569.69,0.1,590.62,23.03
33,1.43,32,player,0.8566,428.24,423.37,466.54,456.79
33,1.43,1,player,0.7815,324.59,361.36,358.68,386.28
33,1.43,26,player,0.6542,466.31,388.58,491.35,413.69
33,1.43,38,player,0.6409,807.52,256.49,832.82,284.8
33,1.43,8,player,0.3795,45.95,132.75,87.56,157.2
34,1.48,2,player,0.8489,379.18,428.58,416.0,458.74
34,1.48,3,player,0.2984,569.6,0.13,590.48,22.96
34,1.48,32,player,0.8555,430.62,424.72,468.7,458.6
34,1.48,1,player,0.7726,322.5,360.33,357.97,386.01
34,1.48,26,player,0.4095,465.59,387.27,492.2,413.78
34,1.48,38,player,0.2595,807.64,257.78,832.58,285.71
34,1.48,8,player,0.3209,47.32,134.41,86.37,157.37
35,1.52,2,player,0.8546,381.15,431.34,416.47,460.46
35,1.52,3,player,0.2883,569.47,0.14,590.44,23.01
35,1.52,32,player,0.836,433.8,426.82,470.87,460.83
35,1.52,1,player,0.7752,319.84,358.8,357.13,385.79
35,1.52,26,player,0.3752,465.31,386.02,492.9,413.58
35,1.52,38,player,0.2832,807.17,258.67,832.34,286.89
35,1.52,8,player,0.283,47.68,134.9,85.95,157.43
36,1.57,2,player,0.8354,383.19,433.47,418.28,462.55
36,1.57,3,player,0.2951,569.43,0.14,590.42,22.97
36,1.57,32,player,0.8037,439.72,429.65,475.2,463.32
36,1.57,1,player,0.747,317.64,357.87,354.78,384.76
36,1.57,26,player,0.3345,466.06,385.28,493.04,412.15
36,1.57,38,player,0.2367,807.11,259.7,832.13,287.79
36,1.57,8,player,0.2737,47.53,135.14,85.68,157.58
37,1.61,2,player,0.8391,386.81,436.07,420.31,463.83
37,1.61,3,player,0.3071,569.4,0.13,590.44,22.96
37,1.61,32,player,0.7784,446.97,433.6,480.58,465.88
37,1.61,1,player,0.7654,315.41,356.58,352.37,383.49
37,1.61,26,player,0.2824,467.57,384.78,493.94,411.06
37,1.61,8,player,0.3267,47.59,135.41,85.5,157.69
37,1.61,42,player,0.4442,330.62,291.28,361.7,313.37
37,1.61,29,player,0.2512,1215.98,626.57,1273.96,654.82
38,1.65,2,player,0.8315,390.41,438.3,423.27,465.61
38,1.65,3,player,0.3174,569.77,0.13,590.78,22.99
38,1.65,32,player,0.8516,451.02,436.41,483.37,467.64
38,1.65,1,player,0.7922,313.53,356.01,349.87,382.7
38,1.65,26,player,0.3478,466.54,384.73,494.35,412.47
38,1.65,8,player,0.2011,47.79,135.64,85.43,157.69
38,1.65,42,player,0.6153,329.99,291.18,360.6,312.95
38,1.65,43,player,0.5205,591.91,409.81,613.28,437.69
38,1.65,29,player,0.287,1216.16,626.68,1273.94,654.84
39,1.7,2,player,0.8304,393.87,439.97,425.91,466.84
39,1.7,3,player,0.2554,569.94,0.13,590.92,23.02
39,1.7,32,player,0.8707,454.98,438.41,487.0,468.71
39,1.7,1,player,0.8806,311.59,356.04,346.78,382.35
39,1.7,26,player,0.3484,466.95,384.7,494.86,412.57
39,1.7,42,player,0.2067,329.36,291.3,359.97,313.08
39,1.7,43,player,0.5588,591.71,408.77,613.94,437.77
39,1.7,29,player,0.2441,1216.37,626.84,1273.88,654.85
40,1.74,2,player,0.8066,395.8,440.21,428.05,467.65
40,1.74,3,player,0.2777,570.07,0.13,591.0,23.02
40,1.74,32,player,0.7946,457.64,440.64,489.37,469.86
40,1.74,1,player,0.7829,310.15,355.56,345.68,382.52
40,1.74,26,player,0.2722,468.32,385.02,495.38,412.23
40,1.74,42,player,0.4713,329.14,291.39,359.92,313.34
41,1.78,2,player,0.8018,396.9,439.6,430.13,468.43
41,1.78,3,player,0.2769,570.12,0.09,591.18,23.19
41,1.78,32,player,0.844,459.82,443.06,491.22,471.29
41,1.78,1,player,0.7917,309.12,355.34,344.61,382.71
41,1.78,26,player,0.3918,469.54,385.25,496.06,412.26
41,1.78,42,player,0.3608,329.35,291.13,360.44,313.39
41,1.78,8,player,0.3163,47.3,134.82,86.16,157.55
42,1.83,2,player,0.7993,398.79,438.97,432.59,469.02
42,1.83,3,player,0.3208,570.03,0.1,591.04,23.17
42,1.83,32,player,0.8409,461.9,445.57,493.43,473.41
42,1.83,1,player,0.7287,308.45,355.23,344.0,383.04
42,1.83,26,player,0.36,468.48,385.61,495.29,412.83
42,1.83,8,player,0.3924,46.83,134.29,86.53,157.52
43,1.87,2,player,0.8552,401.43,438.51,435.92,470.28
43,1.87,3,player,0.2557,570.02,0.11,590.98,23.15
43,1.87,32,player,0.8419,463.84,447.79,495.59,475.58
43,1.87,1,player,0.7462,308.6,355.73,343.59,383.38
43,1.87,26,player,0.3646,468.43,387.18,494.21,413.24
43,1.87,8,player,0.2157,46.3,133.86,86.7,157.52
43,1.87,43,player,0.5887,594.32,421.15,610.24,441.13
44,1.91,2,player,0.8191,404.7,439.28,438.53,471.46
44,1.91,3,player,0.2517,570.03,0.11,590.95,23.14
44,1.91,32,player,0.8079,466.11,450.26,498.15,478.22
44,1.91,1,player,0.658,309.12,356.29,343.14,383.39
44,1.91,26,player,0.3525,468.72,389.24,493.98,414.64
45,1.96,2,player,0.8363,407.84,440.66,440.65,472.53
45,1.96,3,player,0.2829,570.12,0.11,590.99,23.13
45,1.96,32,player,0.7834,468.05,453.2,500.61,481.66
45,1.96,1,player,0.6352,310.39,357.44,342.68,383.28
45,1.96,8,player,0.2581,45.78,133.66,86.88,157.75
46,2.0,2,player,0.8354,410.49,443.02,442.3,474.15
46,2.0,3,player,0.3408,570.16,0.15,591.01,23.22
46,2.0,32,player,0.762,469.05,456.04,502.71,485.66
46,2.0,1,player,0.5707,311.35,358.42,342.35,383.35
46,2.0,43,player,0.7311,595.34,423.94,616.13,448.89
46,2.0,26,player,0.4278,466.45,393.27,491.16,419.16
47,2.04,2,player,0.8481,413.65,444.99,445.43,475.68
47,2.04,3,player,0.3586,570.2,0.16,590.99,23.22
47,2.04,32,player,0.8043,469.6,457.64,503.58,487.89
47,2.04,1,player,0.6508,312.8,360.06,341.66,383.28
47,2.04,43,player,0.7659,594.79,424.3,617.07,449.96
47,2.04,26,player,0.5596,465.81,394.07,490.04,420.53
48,2.09,2,player,0.8179,416.86,446.03,449.39,477.11
48,2.09,3,player,0.3381,570.25,0.16,590.97,23.22
48,2.09,32,player,0.8021,471.29,460.92,504.44,490.61
48,2.09,1,player,0.4694,313.3,360.71,341.75,383.64
48,2.09,43,player,0.6926,593.78,424.56,618.43,452.2
48,2.09,26,player,0.4488,467.9,395.56,493.01,422.98
49,2.13,2,player,0.7987,419.47,447.54,451.84,478.62
49,2.13,3,player,0.3721,570.27,0.16,590.95,23.21
49,2.13,32,player,0.8076,472.71,464.58,504.97,493.44
49,2.13,1,player,0.5208,313.85,361.41,341.72,383.87
49,2.13,43,player,0.7338,594.05,425.46,619.72,453.35
49,2.13,26,player,0.4006,469.31,396.42,493.56,422.66
50,2.17,2,player,0.6635,423.85,448.89,455.68,479.73
50,2.17,3,player,0.3991,570.22,0.16,590.97,23.36
50,2.17,32,player,0.7657,473.74,467.66,505.45,495.94
50,2.17,43,player,0.5391,595.04,426.46,622.38,455.52
50,2.17,26,player,0.2625,469.99,397.14,493.48,422.14
51,2.22,2,player,0.6293,428.33,449.44,460.45,480.98
51,2.22,3,player,0.3537,570.19,0.16,591.01,23.49
51,2.22,32,player,0.4775,474.7,470.42,505.48,497.75
51,2.22,43,player,0.4425,597.39,428.18,625.45,457.61
52,2.26,3,player,0.3097,570.19,0.16,591.03,23.57
52,2.26,32,player,0.4985,475.59,472.87,505.46,499.28
52,2.26,51,player,0.4222,46.76,0.26,81.25,26.71
53,2.3,3,player,0.3389,570.21,0.15,591.02,23.58
53,2.3,51,player,0.4514,46.78,0.27,81.23,26.69
54,2.35,3,player,0.3029,570.23,0.15,591.01,23.56
54,2.35,51,player,0.3494,46.58,0.28,81.35,26.95
55,2.39,3,player,0.2422,570.24,0.15,590.98,23.54
55,2.39,51,player,0.2263,46.5,0.36,81.34,27.08
55,2.39,29,player,0.2455,1216.25,627.14,1273.26,654.78
55,2.39,2,player,0.3394,444.71,455.1,474.58,483.38
56,2.43,3,player,0.2421,570.24,0.16,590.95,23.52
57,2.48,3,player,0.2073,570.26,0.15,590.97,23.53
57,2.48,43,player,0.5999,611.33,441.5,633.72,464.92
57,2.48,2,player,0.2626,450.18,457.5,480.33,485.3
58,2.52,3,player,0.2538,570.25,0.15,590.91,23.49
58,2.52,57,player,0.4206,460.79,124.25,495.53,151.0
59,2.57,3,player,0.2573,570.28,0.16,590.92,23.49
60,2.61,3,player,0.2941,570.29,0.17,590.87,23.46
61,2.65,3,player,0.328,570.27,0.17,590.82,23.43
61,2.65,60,player,0.3862,793.11,637.07,821.97,665.81
61,2.65,2,player,0.4143,466.14,462.6,494.78,489.61
62,2.7,3,player,0.5166,570.15,0.21,590.54,23.25
62,2.7,60,player,0.339,793.12,637.12,821.96,665.86
62,2.7,61,player,0.673,473.85,398.52,507.91,419.93
62,2.7,2,player,0.65,469.93,462.75,498.76,490.42
62,2.7,29,player,0.2929,1216.28,627.33,1273.19,654.78
63,2.74,3,player,0.4852,570.11,0.21,590.45,23.17
63,2.74,60,player,0.3632,793.16,637.17,821.98,665.87
63,2.74,61,player,0.481,474.42,399.63,507.98,420.76
63,2.74,2,player,0.5877,470.55,463.84,514.07,506.74
63,2.74,29,player,0.2083,1216.22,627.38,1273.24,654.75
64,2.78,3,player,0.4582,570.07,0.22,590.42,23.16
64,2.78,61,player,0.2043,475.05,400.31,509.71,422.25
64,2.78,2,player,0.5232,471.5,465.13,517.07,511.68
64,2.78,29,player,0.2207,1216.14,627.36,1273.31,654.73
64,2.78,65,player,0.677,573.12,171.67,602.02,195.94
65,2.83,3,player,0.4167,570.09,0.22,590.48,23.17
65,2.83,61,player,0.3952,475.31,400.75,511.02,423.58
65,2.83,2,player,0.5837,474.72,467.29,515.79,510.47
65,2.83,29,player,0.2761,1216.11,627.41,1273.32,654.71
65,2.83,65,player,0.7558,576.93,171.54,602.98,193.28
65,2.83,60,player,0.2777,793.18,637.23,821.94,665.87
66,2.87,3,player,0.5239,570.01,0.22,590.45,23.18
66,2.87,61,player,0.5355,474.91,401.12,511.74,424.96
66,2.87,2,player,0.5683,479.8,467.78,516.3,505.49
66,2.87,65,player,0.5713,580.35,171.39,605.13,191.78
66,2.87,60,player,0.2486,793.19,637.22,821.98,665.89
67,2.91,3,player,0.4776,569.99,0.21,590.48,23.18
67,2.91,61,player,0.4188,474.1,401.28,512.76,426.72
67,2.91,65,player,0.7465,582.64,171.02,607.65,191.21
67,2.91,51,player,0.4292,46.4,0.78,81.32,27.46
68,2.96,3,player,0.4522,569.99,0.17,590.62,23.28
68,2.96,61,player,0.5921,473.28,401.22,513.58,428.26
68,2.96,65,player,0.773,584.38,170.62,609.8,190.66
68,2.96,51,player,0.4056,45.53,0.8,81.87,28.67
68,2.96,8,player,0.3686,41.89,136.18,81.77,158.56
68,2.96,43,player,0.7289,624.08,461.75,650.26,489.3
68,2.96,2,player,0.4422,477.48,466.94,526.71,519.07
68,2.96,60,player,0.2211,793.05,637.11,822.01,665.97
69,3.0,3,player,0.3351,569.99,0.17,590.73,23.37
69,3.0,61,player,0.6196,472.7,401.45,514.4,430.1
69,3.0,65,player,0.7643,585.97,170.42,612.29,190.8
69,3.0,51,player,0.2619,45.01,0.81,82.19,29.54
69,3.0,70,player,0.4168,378.16,254.46,400.67,279.87
69,3.0,8,player,0.2894,41.28,136.23,82.14,158.38
69,3.0,43,player,0.4297,628.04,464.13,651.9,489.73
69,3.0,2,player,0.7816,477.32,465.93,529.26,522.64
69,3.0,60,player,0.3739,793.03,637.09,822.01,665.98
70,3.04,3,player,0.3054,570.07,0.2,590.74,23.34
70,3.04,61,player,0.6147,473.0,402.78,514.49,432.01
70,3.04,65,player,0.4423,587.09,169.91,615.4,191.7
70,3.04,51,player,0.3114,45.55,0.78,81.65,28.59
70,3.04,70,player,0.3765,381.92,253.47,404.02,278.23
70,3.04,60,player,0.3307,793.05,637.11,822.04,666.02
71,3.09,3,player,0.3267,570.03,0.19,590.83,23.46
71,3.09,61,player,0.7744,473.78,406.13,513.88,435.06
71,3.09,65,player,0.7772,588.59,169.39,618.81,192.76
71,3.09,51,player,0.2373,45.66,0.82,81.63,28.47
71,3.09,70,player,0.7385,385.13,252.11,407.68,277.01
71,3.09,60,player,0.2917,793.06,637.11,822.03,666.02
71,3.09,71,player,0.4677,487.64,465.04,522.79,496.3
71,3.09,8,player,0.2562,40.87,135.98,82.59,158.1
72,3.13,3,player,0.3794,570.0,0.2,590.76,23.41
72,3.13,61,player,0.6515,475.13,410.09,513.45,438.37
72,3.13,65,player,0.2678,589.86,168.83,621.94,194.01
72,3.13,51,player,0.2034,44.96,0.8,82.21,29.53
72,3.13,70,player,0.7285,388.12,251.54,410.78,276.13
72,3.13,60,player,0.3907,793.09,637.1,822.02,665.99
72,3.13,71,player,0.2795,488.36,465.3,523.96,497.04
72,3.13,8,player,0.2831,40.55,135.77,83.12,158.01
73,3.17,3,player,0.3682,569.98,0.18,590.86,23.51
73,3.17,61,player,0.6582,476.14,413.1,513.75,441.58
73,3.17,65,player,0.3375,590.91,168.14,623.51,194.23
73,3.17,51,player,0.2912,44.36,0.79,82.74,30.55
73,3.17,70,player,0.7041,390.02,251.32,412.68,275.47
73,3.17,60,player,0.2606,793.09,637.11,822.01,665.99
73,3.17,8,player,0.3812,40.44,135.67,83.33,157.8
73,3.17,73,player,0.7082,480.42,117.82,502.39,147.2
74,3.22,3,player,0.3871,569.97,0.2,590.75,23.4
74,3.22,61,player,0.4906,476.02,414.52,514.99,445.05
74,3.22,51,player,0.3209,44.42,0.74,82.37,30.26
74,3.22,70,player,0.4536,391.58,251.76,413.7,274.88
74,3.22,60,player,0.2497,793.1,637.13,822.0,665.99
74,3.22,8,player,0.5128,40.0,135.46,83.83,157.89
74,3.22,73,player,0.7047,481.8,117.47,503.79,146.89
74,3.22,29,player,0.2643,1216.12,627.25,1273.74,654.7
74,3.22,2,player,0.5959,490.79,475.33,529.2,517.03
75,3.26,3,player,0.3829,569.97,0.27,590.8,23.5
75,3.26,61,player,0.5088,475.23,415.14,515.31,447.86
75,3.26,51,player,0.2997,44.95,0.76,81.64,29.25
75,3.26,70,player,0.2743,393.32,251.97,414.87,274.13
75,3.26,60,player,0.2692,793.12,637.12,822.01,665.98
75,3.26,8,player,0.4275,39.58,135.12,84.55,158.03
75,3.26,73,player,0.7387,483.72,117.07,505.72,146.54
75,3.26,29,player,0.2765,1216.07,627.19,1273.84,654.69
75,3.26,2,player,0.4274,492.88,479.74,526.71,514.94
75,3.26,65,player,0.6262,594.24,166.77,624.47,191.51
76,3.3,3,player,0.3873,569.94,0.21,590.85,23.53
76,3.3,61,player,0.4076,474.8,415.69,514.81,449.84
76,3.3,51,player,0.3223,45.44,0.78,81.0,28.28
76,3.3,60,player,0.3533,793.15,637.12,822.02,665.97
76,3.3,8,player,0.3601,39.38,134.98,85.03,158.19
76,3.3,73,player,0.5164,486.29,117.02,508.14,146.22
76,3.3,29,player,0.2001,1216.11,627.23,1273.82,654.67
76,3.3,2,player,0.496,494.92,480.95,528.66,513.84
77,3.35,3,player,0.398,569.92,0.18,590.86,23.53
77,3.35,51,player,0.3669,45.45,0.76,80.92,28.12
77,3.35,60,player,0.4053,793.15,637.12,822.02,665.97
77,3.35,8,player,0.5427,39.16,134.96,85.42,158.44
77,3.35,73,player,0.7678,489.65,116.63,511.74,145.85
77,3.35,29,player,0.2186,1216.05,627.24,1273.83,654.7
77,3.35,2,player,0.7539,492.24,475.51,531.64,512.91
77,3.35,77,player,0.5626,353.28,377.08,384.11,403.72
78,3.39,3,player,0.4995,569.87,0.21,590.65,23.38
78,3.39,51,player,0.3611,45.65,0.8,80.84,27.86
78,3.39,60,player,0.2551,793.12,637.12,822.06,666.06
78,3.39,8,player,0.5419,39.2,134.69,85.6,158.19
78,3.39,73,player,0.4597,493.1,116.63,515.12,145.02
